wdpaid|name|the_geom
606|Bouba Ndjida|0101000020E61000000C8891066C3C2D4010EE228E6D582140
611|Wood Buffalo National Park of Canada|0101000020E6100000574CC994CC2E5CC050CD1A662FB14D40
612|Kluane National Park Reserve of Canada|0101000020E6100000F0E06384246661C000739F1C05554E40
613|Auyuittuq National Park of Canada|0101000020E610000097D57D6A1E7750C0C2DE200123D65040
628|Pacific Rim National Park Reserve of Canada|0101000020E6100000D5BC7B134A355FC0C8DB810F25564840
629|Kejimkujik National Park and National Historic Site of Canada|0101000020E6100000169D31D2655350C074F59AF3532E4640
630|Mount Revelstoke National Park of Canada|0101000020E6100000117CDDEA6A825DC08897BA7A418C4940
632|Kouchibouguac National Park of Canada|0101000020E6100000FB9DBF37073E50C0A0F0A2B4996A4740
633|Fundy National Park of Canada|0101000020E6100000ACEC1C28E54250C07C046EB20DCF4640
655|Pallas-Yllästunturin kansallispuisto|0101000020E610000088429EF3A0FD37407AEE87E9EC085140
656|Oulangan kansallispuisto|0101000020E6100000B09E08E63D383D40F2D57BB5B9985040
657|Pyhä-Luoston kansallispuisto|0101000020E6100000AB3A8EBD57EF3A405CF13BBDDAC45040
634|Elk Island National Park of Canada|0101000020E6100000694DB8A627385CC09C808C11CDC54A40
642|Manda|0101000020E61000002841B340C1FF3140604FB22B66D82240
643|Odzala Kokoua|0101000020E6100000AD364979B2DF2D4000D0BE9C208CEC3F
646|Pieninsky|0101000020E610000006231B0D1D7A344084C54F20A2B14840
650|Nationalparken i Nord- og Østgrønland|0101000020E610000096A837D52CDB3EC02210B35A9A595340
652|Awash|0101000020E6100000F613DACD82024440908104C58FD12140
653|Simien Mountains|0101000020E610000054B0FB364817434030F0164850542A40
654|Lemmenjoen kansallispuisto|0101000020E6100000938A8C24C883394096865D58CA255140
666|Wonga-Wongué|0101000020E6100000A6E5F4D3F42D2340003F09336D7FE0BF
667|Bayerischer Wald|0101000020E61000002844D84377C22A40EC655F0F4C7F4840
668|Berchtesgaden|0101000020E6100000A077BA32D9D92940700AC0E6CCC64740
669|Mole|0101000020E6100000E4E12B5B9EE0FDBFE0FBE3BD6A4D2340
670|Digya|0101000020E61000000727FDF36172D2BF80BA66F2CDC61D40
752|Tsavo East|0101000020E6100000BA036A151169434000A06762A3C006C0
671|Bui|0101000020E610000052ED67B930A702C0B02991442FCB2040
672|Bia|0101000020E6100000B86C0BD3CAD008C0808E588B4FF11940
673|Pindos|0101000020E6100000F6AE9C58A51E3540DC9BD52BDAF24340
703|Kavir|0101000020E61000007C4ABF593C3F4A409CCFF23CB84B4140
674|Prespes|0101000020E6100000D276A5423E193540246B1985F1604440
705|Alborz-e-Markazy|0101000020E6100000B253AB1936D34940C0E4B8533A1C4240
763|Kisite|0101000020E6100000726824339CAE434000D72FD80DDB12C0
678|Ainos|0101000020E6100000585607C960AC3440386E228166114340
679|Hortobágyi|0101000020E6100000DCE149C46221354054C5782D5EC44740
680|Bükki|0101000020E61000007C9FD9F79F8A3440981EFE1BAD034840
681|Kiskunsági|0101000020E6100000EE64E261FE283340E04BBBE74C894740
684|Thingvellir|0101000020E61000005D10EF19FA1435C0C0D849B7D4115040
686|Kanha|0101000020E6100000724F9ABA0E275440285CACA8C1383640
687|Gir|0101000020E6100000D1F5FFB0AAB251406A10EE9F53553540
689|Khangchendzonga|0101000020E6100000DA3D827AF0165640984F01309EA53B40
769|Odaesan|0101000020E610000077A62AE86C136040288F535336E24240
690|Corbett|0101000020E61000007633599738BA5340B0EA909BE19A3D40
692|Kaziranga|0101000020E6100000BBF7EDE4D158574008A167B3EAA73A40
770|Deogyusan|0101000020E6100000BCC0ADF93FF15F40AC89BF0C37EF4140
691|Dudhwa|0101000020E6100000727B5400542A54401873F4F8BD813C40
694|Pench|0101000020E6100000C50FF2B6D4D45340A89F54FB74AC3540
772|Gyeongju|0101000020E6100000A8E9B49D9F2B60403C58060F92EA4140
696|Madhav|0101000020E610000026B82482576C534050908312667A3940
709|Hara|0101000020E61000008C15249475CD4B409043492ACED73A40
773|Songnisan|0101000020E6100000A8A21EDFF3F55F40A80CACE8B14F4240
697|Nawegaon|0101000020E6100000000C4E17230C5440502A8C2D04F53440
698|Tadoba|0101000020E6100000E485930732D45340B0DCEF50145C3440
700|Eravikulam|0101000020E610000068DA96AB7B465340A07D74EACA7F2440
710|Tandoureh|0101000020E61000001F94F251115D4D40FC41CF66D5B74240
699|Bandhavgarh|0101000020E6100000FC15C813F03C5440881B0DE02D9C3740
702|Velavadar (Blackbuck)|0101000020E6100000CD3B904B9C025240C8EA73B5150B3640
711|Geno|0101000020E61000002E2BAB090B114C40D04E232D95673B40
706|Golestan (Mohammad Reza Shah)|0101000020E6100000A34DDB1AECFE4B402C718FA50FB34240
707|Lar River|0101000020E6100000EDB72289C2D5494062E57380FEFF4140
708|Arjan or Ajan  and Parishan|0101000020E61000007501681E80FA4940803EAE0D15973D40
741|Hakusan|0101000020E610000025D4FA14C31861405C9083386D174240
742|Shiretoko|0101000020E6100000828B19C73027624064A3A2DAB5164640
712|Bamou|0101000020E61000001B5FE3846D634A40782C9ACE4EBE3D40
713|Ghorkhod|0101000020E6100000AA23ECD9AC2E4C40E09942E735B84240
715|Mount Caramel|0101000020E61000002E29C156ED7C4140AC3B5ED4B0554040
716|Yotvata|0101000020E6100000EE7C3DBE47854140A8981B97E7D83D40
717|Parco nazionale dello Stelvio|0101000020E610000053AC71866C422540DCD5527D7D3B4740
718|Parco nazionale del Gran Paradiso|0101000020E610000051CD0121CD611D4020EE385231C54640
719|Parco nazionale Abruzzo, Lazio e Molise|0101000020E61000007AAAEA3FA19C2B40E4EC1CBE3DE74440
721|Taï National Park|0101000020E6100000D121738CBD611CC0A0A032FE7DA61640
722|Marahoue National Park|0101000020E6100000161E6A4E671818C0E08EC70C54761C40
723|Mont Sangbe National Park|0101000020E6100000CC973073DFED1CC0005C3D27BDFF1F40
743|Minami alps|0101000020E61000006242A9D9A8446140F0CA7A139EC84140
745|Unzen amakusa|0101000020E61000005B780B17F64860408044B32212604040
747|Iriomote ishigaki|0101000020E6100000ACEB32420AF25E40A80F0204090F3840
750|San'inkaigan|0101000020E61000007C64046B9BD96040E8A7F65EE6CE4140
724|Mont Peko National Park|0101000020E610000065FCD07979181DC000A80018CF001C40
725|Banco National Park|0101000020E610000038490AA8D43B10C0A0C47762D69B1540
726|Daisetsuzan|0101000020E610000076967C28E6E26140809C6B307EC14540
727|Bandai asahi|0101000020E6100000291919E992856140E44309CD4AD84240
729|Chubusangaku|0101000020E6100000720DF9CBB63361402C827371743D4240
732|Chichibu tama kai|0101000020E6100000DBA61E9E2B5A61407CA3745B95EE4140
733|Shikotsu toya|0101000020E6100000F081A4C5D5A96140DC2920D12A5F4540
734|Akan|0101000020E6100000D0A7088D71116240B4FB1EFAF0C44540
735|Towada hachimantai|0101000020E610000045CBDFD31D9B61408C25E2A3E1ED4340
736|Aso kuju|0101000020E6100000488E4DC33363604000BE15D537834040
737|Setonaikai|0101000020E6100000CCB9B4D0A8AC60405C2FBDD2F91F4140
738|Yoshino kumano|0101000020E61000008262A82BBB056140A4A207648DF54040
740|Ise shima|0101000020E6100000DC44F49C2218614040A115BA40314140
753|Marsabit|0101000020E6100000AEE8815EA6F04240C0DA40D375F50240
766|Hallyeohaesang|0101000020E61000000692B4C6DE0D6040A4AE69D660654140
754|Sibiloi|0101000020E6100000DA8905B3022D4240C048155356D00F40
755|Meru|0101000020E6100000926731A07E1543400018880853A2BC3F
756|Aberdare|0101000020E6100000166DC5551B58424000D8F95AA424DCBF
757|Mt. Kenya|0101000020E6100000259F40C576AA42400098A5A2E628C0BF
758|Amboseli|0101000020E610000090400AA35B9D4240809863C02C1105C0
759|Shimba Hills|0101000020E61000003F0A052627B4434000118685830711C0
760|Mt. Elgon|0101000020E61000000CCB8028BA53414080EF67045D77F13F
761|Nairobi|0101000020E61000001030B6D20370424080408D454A38F6BF
767|Jirisan|0101000020E6100000ACD61639E2E95F40CCD2950F0EAA4140
768|Seoraksan|0101000020E61000003C8895C34A0D60402C0A5D24D5104340
762|Lake Nakuru|0101000020E61000003AC7C1AB110B424000648FD0FC45D9BF
774|Naejangsan|0101000020E6100000381AD4DD94B55F40006B291B94BB4140
775|Gyeryongsan|0101000020E6100000088488A8D8CE5F4008F73C7F3A2C4240
776|Gayasan|0101000020E610000038A0CB366A0360400C4FDD392DE64140
779|Nyika National Park|0101000020E6100000363FC25922F24040B0AEB8210E1825C0
780|Kasungu National Park|0101000020E610000066BFDFC44B974040D0B817DAB1E229C0
782|Taman Negara|0101000020E610000022175A56679C594060B58993FB6D1240
784|Samunsam|0101000020E610000090FB8DEC79685B400044BD55E1D7FF3F
792|Bako|0101000020E6100000EA468731049E5B400046230FAC85FB3F
794|Templer Park|0101000020E6100000D60EE724E46C5940005BD3BCE3F40A40
808|Fiordland|0101000020E6100000D0E2CD8B4EED6440782C7979B0B446C0
785|Kinabalu|0101000020E610000096B10A57512B5D4080E8D9ACFAFC1840
786|Similajau|0101000020E610000018CF110AF64E5C40405B7BE1C67A0B40
809|Mount Aspiring|0101000020E610000061EEF00FE0166540B4283053C92C46C0
810|Te Urewera|0101000020E61000003E724DE54E1D6640B82BD748633143C0
787|Mulu|0101000020E6100000FDA2541714BA5C4020AE9E93DE671040
788|Klias|0101000020E6100000B367B29B47E85C40804CC3F011311540
789|Pulau Tiga|0101000020E6100000DF0953A453EA5C4080DE751A8FEC1640
791|Niah|0101000020E61000002661EC81A1715C4000AAD903AD800E40
811|Arthur's Pass|0101000020E61000001154B1D37B786540443C20367C7245C0
812|Westland / Tai Poutini|0101000020E6100000DFC3C0555E416540B0BFB73FB0C845C0
813|Tongariro|0101000020E61000008CC746BF48F16540EC65E56E229E43C0
814|Aoraki Mount Cook|0101000020E610000018804442B4476540D07A44547ACD45C0
795|Tawau Hill Park|0101000020E6100000E29219D5967C5D40001CB62DCACC1140
798|Great Gobi|0101000020E610000044C2376F98495840346002B7EED04540
815|Nelson Lakes|0101000020E61000009686F3DF1D9465404CB1155A540545C0
816|Egmont|0101000020E6100000902636610AC2654000972D109FA543C0
817|Abel Tasman|0101000020E6100000F48D9563219E6540606F88A2347544C0
1647|Matsalu rahvuspark|0101000020E610000024C37FA6A2A53740E4C22644F6604D40
1648|Vilsandi rahvuspark|0101000020E61000007662D91137E63540DC9BC600ED2C4D40
797|Banc d'Arguin|0101000020E6100000A6FB62DC896D30C0A8CA65BACF143440
801|Gorongosa|0101000020E6100000865862DBC23D4140D0114E0B5ED432C0
802|Bazaruto|0101000020E61000007611BB309EB941400066F5097EE135C0
803|Langtang|0101000020E61000003C2E9BF8436655404816FDD68B2F3C40
804|Sagarmatha|0101000020E61000006A4F802839B055404810011042F13B40
805|Chitwan|0101000020E61000007D346C314B1C5540701EB01A27843B40
806|Rara|0101000020E6100000A6C672258384544038205BD352803D40
799|Banhine|0101000020E61000005DAE19D208794040B82DAD86C4E536C0
800|Zinave|0101000020E61000006EBB5EE765CB404088826E2F699835C0
818|Parc W Niger|0101000020E610000070F937B957210240B0027D224F7A2840
919|Mikumi National Park|0101000020E6100000F5D072CE61984240E0C7DF4E067B1DC0
819|Kainji Lake|0101000020E6100000186F99B7003B1040F07BD5CA84172440
820|Sør-Spitsbergen nasjonalpark|0101000020E6100000AD460567081F30406485593DE73C5340
824|Øvre Dividal|0101000020E6100000D636859A03C533401AA53D8B592D5140
825|Rondane|0101000020E6100000C9C69F92DE972340202443AF9BF14E40
821|Nordvest-Spitsbergen nasjonalpark|0101000020E610000050D18DF9DA4627408A92080E71E55340
822|Øvre Anarjokka|0101000020E610000088A3EB741F9A38404CE11CA31C335140
823|Børgefjell/Byrkije|0101000020E6100000C022D2855ECD2B40BC323E52C8495040
826|Femundsmarka|0101000020E61000000CBFBB8D14422840F09977FF6C294F40
920|Tarangire National Park|0101000020E6100000BF0B1278D0084240C0E04842505110C0
827|Dovrefjell-Sunndalsfjella|0101000020E6100000E08299E8DC3C2240144B94A170324F40
828|Blåfjella-Skjækerfjella|0101000020E6100000348A0ED030912A408880C1DDA5095040
921|Katavi National Park|0101000020E6100000F235C49EF1513F40E05856D9F8EB1BC0
829|Rago|0101000020E61000009DF38B2685F42F40AAA10E777ADC5040
830|Stabbursdalen|0101000020E6100000FCA7402D0D743840C66111DF53815140
832|Øvre Pasvik|0101000020E61000000A6F45C7ABE63C40AC79403977475140
922|Kilimanjaro National Park|0101000020E610000024F431E95CA94240C0C508F2FDA408C0
1649|Nigula looduskaitseala|0101000020E6100000D92D3B96B0AA3840F8B2F32493014D40
1650|Viidumäe looduskaitseala|0101000020E6100000386AD278DA1836405C4F4749CD254D40
1652|Borjomi|0101000020E6100000F07D76F340A14540BCB8284886EC4440
831|Ånderdalen|0101000020E6100000A0D30F3B5B4131407CC1A337C34D5140
850|Świętokrzyski Park Narodowy|0101000020E6100000B421766C22EC34403096CBAE6A714940
851|Bieszczadzki Park Narodowy|0101000020E610000043CE281EBB96364060898B394E8F4840
852|Karkonoski Park Narodowy|0101000020E6100000EC12CD28C4172F4070D84EB2FA644940
853|Wielkopolski Park Narodowy|0101000020E61000009C8F3A06D5C73040FC304F0F13234A40
834|Kirthar|0101000020E61000009E7A554BEAE55040B818E76F42A53940
835|Lal Suhanra|0101000020E610000080670FDFE101524098FA96395D663D40
854|Białowieski Park Narodowy|0101000020E61000004EA564320DDE37403C49E75456614A40
855|Woliński Park Narodowy|0101000020E610000019280D25A5142D40648E6EBCEFFC4A40
856|Roztoczański Park Narodowy|0101000020E6100000F2C055988E103740B0477B05074C4940
836|Khunjerab|0101000020E61000000D304649EFDF5240BCBE4868CB474240
837|Margalla Hills|0101000020E61000002CD8C2C21A3B524000295C8FC2DB4040
860|Peneda-Gerês|0101000020E61000008470A9D4A47820C08845728A52F04440
861|Retezat|0101000020E6100000486479DB90D63640D8D15496BBAC4640
1653|Lagodekhi|0101000020E6100000DCD51109B82D474088A08B6FB0F14440
840|Mt. Apo Natural Park|0101000020E6100000D48DB00474555F40E0E8C4A9CCC61B40
928|Tarutao|0101000020E61000005623A4DCECE25840E0D22549FB961A40
929|Thung Salaeng Luang|0101000020E610000049DC00BC7834594048D6C56D34B03040
930|Nam Nao|0101000020E610000073570479A862594000876D8B32BB3040
841|Mts. Banahaw- San Cristobal PL|0101000020E61000004FD54940585E5E40102A34DBD81E2C40
863|Volcans|0101000020E610000011BF3D587B7E3D40001BE4BBB570F7BF
842|Mayon Volcano Natural Park|0101000020E61000000C1E437DE1EB5E40900D20071B852A40
844|Aurora Memorial|0101000020E610000097191A5B7E595E40C0FE41FEFB552F40
847|Kampinoski Park Narodowy|0101000020E61000004948EF01EF97344064B3675FF12A4A40
848|Tatrzański Park Narodowy|0101000020E610000064DB8B1FE9F23340C479E136C9A04840
849|Słowiński Park Narodowy|0101000020E61000006EE8C930BC6631406CCF88E6025B4B40
862|Akagera|0101000020E6100000F2CC54FAA6BD3E4080788D5DA27AFABF
867|Oiseaux de Djoudj|0101000020E6100000D5B4F74C213930C0C81A12F7586A3040
868|Basse-Casamance|0101000020E61000000A0ECCB78D9930C040D82AC1E2C82840
931|Phu Phan|0101000020E61000000DFB54A55AF65940F0F0F44A59FE3040
864|‘Asir National Park|0101000020E6100000EEF2887252114540101E8A027DFE3140
873|Kruger National Park|0101000020E6100000B2771A2B90803F4020D5A3DB58EE37C0
874|Kalahari Gemsbok National Park|0101000020E61000007CC939C3BF533440800FDD60269F39C0
865|Niokolo Koba|0101000020E61000009DDC9560BE142AC040ADA3AA09022A40
866|Delta du Saloum|0101000020E610000067360B49BCB930C0B0AF3DB324882B40
876|Karoo National Park|0101000020E6100000E780B8AB134636406890D180282040C0
877|Mountain Zebra National Park|0101000020E6100000E2FD863A81763940744E9A36FE1940C0
881|Garden Route National Park|0101000020E6100000C07E2616FE83374048CFD9071BEE40C0
878|Augrabies Falls National Park|0101000020E6100000BBF996977411344050EF6C5F25843CC0
879|Golden Gate Highlands National Park|0101000020E610000085C558203AB03C40E0303B2BEC7D3CC0
882|Bontebok National Park|0101000020E6100000A1C7005245773440BC89AD75A90841C0
883|Namib-Naukluft|0101000020E61000000FF0D59751582E401890B392519E38C0
884|Etosha|0101000020E610000042B679A6DB8E2F4098539A3788F032C0
885|Skeleton Coast Park|0101000020E6100000AE28697C8E872940B0E87568712C33C0
887|Waterberg Plateau Park|0101000020E6100000440893E3A743314080E6D83F647134C0
932|Khao Luang|0101000020E6100000269213B0DDED58402001A436711A2140
933|Erawan|0101000020E61000009865039695C45840D0847CD0B3B12C40
893|Ordesa y Monte Perdido|0101000020E610000006E35A094869B43F682C483D084E4540
895|Timanfaya|0101000020E610000068E31A8EA18F2BC08831031E63053D40
897|Garajonay|0101000020E6100000216C3BC06D3F31C060C787CC21213C40
899|Yala Block (1-5)(Ruhuna)|0101000020E6100000F7EB27924E5854400099BF721FF41940
900|Gal Oya|0101000020E6100000361BD08BA2595440A036423229D71C40
901|Uda Walawe|0101000020E6100000808EF9355B385440E009158EB3FB1940
902|Wilpattu|0101000020E610000006231DE7CC005440108651FCD7E52040
956|Murchison Falls|0101000020E6100000E06BEC12D5CF3F4000DBFE9595260240
957|Queen Elizabeth|0101000020E6100000792A946A3FFA3D4000CCC56D3480CFBF
1112|Kazuma Pan|0101000020E6100000521E243543943940E07953910A4B32C0
903|Southern|0101000020E6100000DC933B07A9333D40808A0CA8C0431840
904|Nimule|0101000020E61000005D228CE350ED3F4080221725B3C10D40
905|Padjelanta|0101000020E6100000F23D87FEFF963040D625EE4120DB5040
906|Sarek|0101000020E61000004F6885E6ABB13140ECBBC33C17D35040
907|Muddus|0101000020E61000003F47B126CC313440061542927FB95040
908|Pieljekaise|0101000020E6100000BCF85EE22ABF30402A9C27E840975040
959|Lake District|0101000020E6100000B62F4F750C8708C0840D018D203D4B40
960|Snowdonia|0101000020E610000047328B15FBAF0EC0C87334B6B3744A40
961|Yorkshire Dales|0101000020E6100000B7FA1C5F298701C0D03CC5867B214B40
962|North York Moors|0101000020E61000001ED5BAB7E365ECBFE012F7FA48304B40
963|Peak District|0101000020E61000005C5912CF2CA2FBBF74A91C906DA84A40
909|Abisko|0101000020E6100000808DFAB2A6B23240D0E3A0ECDC145140
910|Gotska Sandön|0101000020E6100000DE35B636564233406436DD2C0A2F4D40
912|Vadvetjåkka|0101000020E6100000FD9F5940646E3240F8EB6312B9225140
964|Brecon Beacons|0101000020E610000037931F787FC00BC04811C932F2F14940
965|Northumberland|0101000020E6100000E45AE50CDBEF00C0C8F74B4C96A44B40
966|Dartmoor|0101000020E6100000189EBA5418360FC018CDAC0D84484940
967|Exmoor|0101000020E6100000BF54B1B8A3D40CC0109DB78120914940
915|Schweizerischer Nationalpark|0101000020E610000072D105EDDE792440B0E5CF0314564740
917|Ruaha National Park|0101000020E610000054A4BDE9683F41402013F2DEA4AC1EC0
968|Pembrokeshire Coast|0101000020E6100000AA3F6256024E13C068304D4B2B024A40
916|Serengeti National Park|0101000020E6100000CAE37E941C59414040695C1903F802C0
969|Denali|0101000020E610000046105131BFE462C000DEB32F72974F40
1130|Pilliga|0101000020E6100000663BBB1961B2624048FF65F9A5E83EC0
1132|Nadgee|0101000020E61000004B109B7BBDBC62401488FA9703B042C0
1136|Winburndale|0101000020E61000000C3173172CB96240603D604419AA40C0
923|Rubondo Island National Park|0101000020E6100000FB9263D467DE3F40C06CC0B2959702C0
924|Lake Manyara National Park|0101000020E6100000CAA09F5869E441400043C7F2D40F0CC0
925|Arusha National Park|0101000020E6100000883B13BB99694240804BFF9CC60D0AC0
926|Gombe National Park|0101000020E6100000CEAC42F604A23D404023ECC765C012C0
927|Khao Yai|0101000020E61000000858D6B88A645940008542041CAA2C40
934|Phu Kradueng|0101000020E6100000F5325D7ADD70594078C6A2E9ECE03040
1015|Kobuk Valley|0101000020E61000008817E6A7F5E163C080C2D7AC0AD95040
1016|Kenai Fjords|0101000020E6100000FE089E7608C162C0900087202CEF4D40
1017|Cape Krusenstern|0101000020E61000004EC81CBA387164C01665A7D355D95040
1138|Munghorn Gap|0101000020E6100000105103287EB96240786B51131B3440C0
1139|Bournda|0101000020E61000004B09666578BD62400C146C47046842C0
1654|Ritsa|0101000020E6100000117416A0E3474440A8DCB6EF51BC4540
935|Doi Inthanon|0101000020E610000070D0EB5BDDA35840883BC269C1873240
936|Doi Khuntan|0101000020E61000000A182C6BB1D55840B03B889D29783240
1034|Colorado|0101000020E6100000EA9C2E0FAB2C5BC0447018166D864340
1035|Pinnacles|0101000020E61000004AB3D9BDF34A5EC0E4D9C6BB3D3E4240
1656|Kintrishi|0101000020E6100000AA34258F85044540E4730A3949E04440
1657|Liakhvi|0101000020E6100000769B7286F6204640D074C02CAF2F4540
1660|Vashlovani|0101000020E61000000B107234782D474054A801FF0BA04440
937|Namtok Phleiw|0101000020E6100000FEA7CD2C868D59408060C8EA56172940
1039|Chiricahua|0101000020E6100000A68194223E565BC05C7B09FC1E014040
1676|Issyk-Kul|0101000020E6100000E27D26045D445340D08F31772D3B4540
938|Khao Chamao-Khao Wong|0101000020E61000002B999FBDE46F594000320395F1DF2940
939|Khao Sam Roi Yot|0101000020E6100000E0BDBB7E4BFC58404059C0046E652840
940|Khao Khitchakut|0101000020E61000001A94CA94728A5940A01A69A9BCAD2940
941|Ichkeul|0101000020E6100000D21521E2A65023400CDD6DFD05934240
958|Kidepo Valley|0101000020E6100000F428B54AC3E94040404985B185C00E40
971|Everglades|0101000020E61000009C9A7339563854C038597C7A14633940
972|Grand Canyon|0101000020E6100000E4BDB644340B5CC0004DBDDB4D244240
975|Yosemite|0101000020E6100000A4350D6D1CE15DC0CCB3B3D181EB4240
976|Big Bend|0101000020E6100000EA2B84B443CC59C0A897AE5371573D40
1066|Sleeping Bear Dunes|0101000020E6100000D4A3852B807955C054A1F6D229774640
1067|Pictured Rocks|0101000020E6100000D0889B5C449855C064A874313F464740
1068|Point Reyes|0101000020E61000004AC5CAE894BA5EC08CB087E706094340
1677|Ala-Archa|0101000020E61000005F2FC48AE69D5240FCCD3637A6434540
1678|Gaujas nacionālais parks|0101000020E6100000C1C0CA2521143940580C00BD5FA64C40
1679|Slīteres nacionālais parks|0101000020E61000004220C93C787036404CBF19A9F5D74C40
977|Isle Royale|0101000020E610000038F19BFBC63356C0AC003D4CDC034840
979|North Cascades|0101000020E61000003E024E87D3595EC0F84CAF67E4674840
982|Canyonlands|0101000020E61000002407BE1EEC7A5BC0589EC3C6E61D4340
983|Grand Teton|0101000020E61000005A03AA7396A25BC0F429B8A6C0E74540
984|Rocky Mountain|0101000020E61000004215398BEE6D5AC00081CFC88D2D4440
989|Shenandoah|0101000020E610000020CB4D4BBA9D53C0B8FA0B26663C4340
990|Crater Lake|0101000020E61000008826C43D13885EC008CD203EB0764540
991|Zion|0101000020E6100000D654014B743F5CC0387EBF3D74A94240
994|Redwood|0101000020E61000008AD77B435C035FC03CAA7B80E8BA4440
996|Arches|0101000020E6100000688D5D4CF7615BC05439248AF05C4340
1074|Cape Hatteras|0101000020E6100000AA7579EC43FA52C0C0A7A48131914140
1075|Cape Lookout|0101000020E61000007D90826BE41553C084F516E1566A4140
1076|Fire Island|0101000020E610000042FCB6BAE13C52C0A83D2554A15A4440
997|Mesa Verde|0101000020E6100000155D237F281D5BC0182AAE807BA04240
